白素貞害羞地低下頭。 \n,白素貞害羞地低下頭。 \n白素貞：我知道了。你拿的是什麼？\n許　仙：剛才在江邊看見有人在賣洞庭山的水果，很難得，所以帶了一些回來，給娘子吃吃看。\n白素貞：你對我如此疼愛，真是謝謝你！\n許　仙：妳說這是什麼話？我從小就孤苦伶仃，直到遇見了妳，才感受到幸福的滋味。現在來到鎮江，也是多虧有妳，藥店才會生意興隆，我真不知道要怎麼感謝妳才好！我賢慧的妻子對我真的太好了！\n許　仙：青兒過來！\n小　青：姑爺我來了。\n許　仙：趕快請竇先生去照顧病人，讓我家娘子好好休息吧\n小　青：是。\n小青去請竇先生。\n許　仙：娘子快來呀！我先陪妳到房間，把床和被子整理妥當，讓妳好好休息。\n許仙笑著先走進房間。\n白素貞：這種感覺好幸福，許仙對我百般恩愛，我們一起快樂的生活，生病虛弱的時候互相照顧，寂寞無聊的時候陪伴彼此，原來人間的生活這麼的美好，我來江南這一趟真是值得了。\n許仙走過來，說：妳怎?不過來休息呀？\n白素貞：來了。\n法海拄著拐杖進來。\n法　海：憑著一艘小船渡過長江，就是為了來這間店裡抓妖。請問店裡有人嗎？\n許仙走出來迎接。\n許　仙：啊！師父請進。\n法　海：你就是許官人嗎？\n
小青：可是姐姐妳獨自在家真的安全嗎？不行，我不放心姐姐啊！\n,小青：可是姐姐妳獨自在家真的安全嗎？不行，我不放心姐姐啊！\n遠遠傳來許仙的腳步聲， 許仙拿著一壼酒，推門進來：\n許仙：娘子起來了嗎？娘子！ \n白素貞：我起來了。 你吃過飯了嗎？　　　　\n許仙：在外面吃過了，剛才茶館一夥朋友共賀端午佳節，吃飯喝酒，十分暢快。平常我們夫妻倆，無論是在家出門，總是形影不離，今天端午佳節，偏偏妳身體不適，我只好一人赴約，那些朋友們聽說妳病了，都很關心，一直問侯妳，而且派我拿酒回來家裡，代替他們好好敬妳幾杯雄黃酒。來來來，我先乾了。\n許仙自己先喝乾一杯酒。 \n白素貞：我今天很不舒服，不想飲酒，你就代我謝謝他們吧。 \n許　仙：娘子平常酒量就好，今日又是端午佳節，你我夫妻二人，怎能不大醉一場呢？ \n小　青：今日怎能比得往日！姑爺就別勸小姐喝了吧！ \n許　仙：小姐今日為何就不能喝酒呢？有什麼特別的理由？ \n小　青：小姐身體不舒服啊，再說，她肚子裡還有小少爺呢。 \n許　仙：說得也是。只是胎兒出生的日子還早，喝幾杯淡酒，應該不會對胎兒有什麼影響。對啊，青兒妳也辛苦了，妳也喝一杯吧！ \n小　青：謝謝姑爺，您知道我從不喝酒的。 \n許　仙：既然如此，妳就下去歇息去吧。 \n小　青：不行，我要服侍小姐。 \n許　仙：小姐有我服侍，你下去吧。 \n白素貞：青兒，妳就放心下去吧。 \n小　青：小姐！ \n白素貞：知道了。 \n小青無奈又擔心地離開了。\n
小　青：姐姐！姐姐快醒來！ \n,小　青：姐姐！姐姐快醒來！ \n白素貞：唔…… \n小　青：姐姐快醒！事情不好了！官人這下被妳給嚇死了！ 　\n白素貞驚醒，檢視許仙屍身，痛哭失聲。\n白素貞：許仙因我而死，我一定要救活他！我想到法子了，拜託妳好好看守保護住許仙屍身，我要去仙山盜取靈芝仙草，回來救我的夫君還魂。 \n小　青：等等，這太危險了！靈芝仙草是有鶴童和鹿童看守的，他們法力高強，妳不一定打得過他們啊！ \n白素貞：我此行非取得靈芝仙草不可！別說是鶴童鹿童，就算要上刀山下火海，我也顧不得了！ 如果我失敗了回不來，妳就把許仙遺體葬在荒郊，墳前種上同心草，這樣我就算死在外邊，也會化作杜鵑鳥飛到許仙墳前相伴的。\n鶴童、鹿童一起出現。\n鶴童、鹿童：你看仙山的風光多美麗，日出時彩雲滿天，鶯啼鳥囀多麼好聽，而在綠色的池畔，長滿了芬芳的藥草，那邊的紫色岩石下，更有著神奇的靈芝生長。\n鶴　童：我們是聽奉仙翁的指令，來此守護這座山林。我擔心會有妖魔鬼怪前來破壞，不如現在我們先去巡邏一遍吧!\n鹿童：去吧。\n鶴童、鹿童：我們的寶劍閃著寒光，只為了守護清淨的壇場，不讓妖魔鬼怪擅自闖入。\n白素貞穿好衣服、配戴著刀劍來到仙山上。\n白素貞：我必須要做這件事情，我沒有選擇，真後悔當初沒有聽青兒的話，端午節的時候太不小心，喝了太多酒。現在只好先請青兒幫忙照顧許仙，我如果沒有採到靈芝，絕對不回去，現在只好鼓起勇氣來到這座仙山。\n白素貞：呀！山門的神將看起來好威嚴！只好從後面的山坡進去看看了。\n鹿童追上，舉起劍阻擋白素貞。\n鹿童：大膽妖魔，來這座山做什麼。\n白素貞：求您勿動手，請聽我向您訴說，我很久以前本來是一個平凡的女子，後來修煉成仙，因為好奇人間的模樣，所以下凡去看看，在江南認識了許仙，與他結為夫妻，但是他不幸生了場大病，所以我來採一些靈芝回去，希望能救他的性命。\n鹿童：靈芝是神仙在用的，怎麼可以輕易送往人間！\n白素貞：神仙應該慈悲為懷，應該替人間的百姓化解困難。\n
小　青：姊姊，你看，那裡有一位少年男子挾著雨傘走來了，好俊秀的人品哪！\n,小　青：姊姊，你看，那裡有一位少年男子挾著雨傘走來了，好俊秀的人品哪！\n白素貞：在哪裡？哇！真的好俊俏啊！\n小　青：下雨了，我們快走吧，姊姊。\n白素貞：走吧！但為何我的心臟撲通撲通地跳？\n（許仙在風雨中撐傘走過來。）\n許　仙：才剛掃完墓，正要回家突然颳起風雨，正趕時間呢，該如何是好？\n小　青：姊姊，雨下得很大，就在柳下躲避一陣子吧。\n白素貞：也好。\n許　仙：柳樹下怎麼能避雨呢？二位娘子要往哪裡去？\n小　青：我們二人在湖中遊逛，沒想到中途遇到大雨。我們準備要回錢塘門去，請問君子您要去哪兒呢？\n許　仙：我要到清波門去。雨這麼大，柳樹下怎能避得了雨？我這把雨傘就借給你們吧。\n白素貞：那你怎麼辦呢？\n許　仙：我嗎？我不要緊的。\n白素貞：這怎麼可以？\n許　仙：雨越下越大，兩位娘子不要推辭，我去叫船。\n白素貞：好吧，謝謝您！\n許　仙：這沒什麼。\n（船夫划船靠近。） \n許　仙：喂，船家！ \n船　夫：客人要搭船嗎？\n
（在濱湖紅樓。） \n,（在濱湖紅樓。） \n小　青：許相公請到這裡來，請坐著稍等。\n（小青去請白素貞。）\n小　青：他來了。\n白素貞：啊，君子在哪裡？\n許　仙：白娘子您好。\n白素貞：快快請坐。昨天在湖上遇雨，要不是君子借傘給我們，還幫我們叫船，我與青兒真不知該如何是好。\n許　仙：此乃男子分內之事！何足掛齒。\n白素貞：青兒拿酒來，讓我與君子小飲幾杯，表達我的謝意。\n小　青：是，馬上去拿。\n許　仙：不必這麼多禮。\n白素貞：應該的呀！ \n（小青拿了杯盤來。） \n白素貞：君子請用。\n許　仙：小姐請用。\n白素貞：請問您家中還有哪些人呢？\n許　仙：我自幼父母雙亡，寄居姊姊家中。雖蒙姊夫體諒，只是他家也不寬裕，　　　　姊夫推薦我去藥鋪打工。\n白素貞：君子既然是在藥鋪作事，昨天怎麼有空去湖中遊玩呢？\n許　仙：小生哪裡是去遊玩，我母親就葬在靈隱山後，昨天是我母親忌日，請假半天去掃墓。要回家的時候，才剛過蘇堤，就大雨淋漓，才偶然與你們相遇。\n白素貞：君子如此孝順，真是敬佩！君子請喝酒！\n
鹿童：去吧。\n,鹿童：去吧。\n鶴童、鹿童：我們的寶劍閃著寒光，只為了守護清淨的壇場，不讓妖魔鬼怪擅自闖入。\n白素貞穿好衣服、配戴著刀劍來到仙山上。\n白素貞：我必須要做這件事情，我沒有選擇，真後悔當初沒有聽青兒的話，端午節的時候太不小心，喝了太多酒。現在只好先請青兒幫忙照顧許仙，我如果沒有採到靈芝，絕對不回去，現在只好鼓起勇氣來到這座仙山。\n白素貞：呀！山門的神將看起來好威嚴！只好從後面的山坡進去看看了。\n鹿童追上，舉起劍阻擋白素貞。\n鹿童：大膽妖魔，來這座山做什麼。\n白素貞：求您勿動手，請聽我向您訴說，我很久以前本來是一個平凡的女子，後來修煉成仙，因為好奇人間的模樣，所以下凡去看看，在江南認識了許仙，與他結為夫妻，但是他不幸生了場大病，所以我來採一些靈芝回去，希望能救他的性命。\n鹿童：靈芝是神仙在用的，怎麼可以輕易送往人間！\n白素貞：神仙應該慈悲為懷，應該替人間的百姓化解困難。\n鹿童：我勸妳不要花言巧語狡辯，準備死在我的寶劍之下吧。\n白素貞：如果能拿到起死回生的藥草，要我死再多次我也沒關係。\n鹿童：我勸你還是快點離開吧。\n鹿童舉起寶劍刺向白素貞，白素貞用手擋住劍。\n白素貞：既然你執意要動手，那就請你原諒我的無禮吧。\n白素貞和鹿童打了起來。鶴童接著攻擊白素貞。\n鶴　童：妖女去死吧！\n這時，南極仙翁帶著二個仙童衝上去。\n南極仙翁：鶴童住手！啊，白素貞妳真大膽，敢來仙山偷採草藥！\n白素貞：哎呀仙翁啊！我死了就算了，可是我苦命的許仙，就沒辦法起死回生了！\n
白素貞：妹妹你不是知道為姐懷有身孕嗎？\n,白素貞：妹妹你不是知道為姐懷有身孕嗎？\n小　青：怎麼會不知道呢？分娩之後，把孩子還給姐夫，不就好了嗎？\n白素貞：妹妹，我與你姐夫如此恩愛，海可枯，石可爛，我與他是永遠不分離的了。\n小　青：既然不走，姐姐就該想個辦法消除姐夫的疑心才對啊。\n白素貞：妹妹，我倒想起了一個主意。\n小　青：什麼主意呀？\n白素貞：我把腰間的白綾變化成一條銀蛇，讓它纏繞在廚房的柱子上，就說是蒼龍出現，讓你姐夫一同觀看，他就不會再起疑心了。\n小　青：這個計謀很好啊，姐姐趕快安排，我去把姐夫帶來。\n白素貞：這正是\n小　青：竇先生他們把姐夫給推進來了。\n竇先生：東家，夫人久等，快些進去吧。\n白素貞：相公！\n許　仙：娘子。\n白素貞：剛才，青兒說，相公在店中清理帳目，你病體初癒，不要過於勞累才是。\n許　仙：還好，還好。\n白素貞：我放心不下，今天我讓青兒準備幾樣小菜，與相公好好喝幾杯酒。\n許　仙：不喝也罷。\n白素貞：哪有不喝的道理？青兒，取酒來。\n小　青：是啦。\n白素貞：相公哪！\n
許　仙：西湖真的是跟西施一樣，怎麼裝扮都美啊！\n,許　仙：西湖真的是跟西施一樣，怎麼裝扮都美啊！\n白素貞：小青，去問問君子家住在哪裡，我們改天專程去道謝。\n小　青：是。 我說君子，您住在哪兒？我們小姐想向您道謝！\n許　仙：哎呀！不敢當啊！我家住在清波門外，錢王寺畔小橋西。只是這點小事不必放在心上啊。\n白素貞：這怎麼行，小青，我們也邀請君子來家裡坐坐吧。\n小　青：君子，我們住在錢塘門外曹家祠堂附近，有紅樓的那一角，就是我們小姐的房間。您如果有空一定要來坐坐啊。\n許　仙：哦，原來小娘子住在曹祠附近。我改天一定登門拜訪。\n船　夫：客人，錢塘門到了。\n小　青：哎呀！怎麼又下雨了！\n白素貞：是啊，又下雨了，怎麼辦？\n小　青：真是的，這傘……。\n許　仙：不要緊，雨傘先拿去用吧，我改天再來取。\n白素貞：多謝！君子，明日一定要來唷。\n許　仙：明日一定去拜訪。小姐慢走。\n白素貞：失陪了，君子。\n（白素貞優雅地行禮之後，和小青一同下船。）\n許　仙：真是一位美女！哎呀，忘了問她姓名了！小娘子等等！\n（小青轉身。）\n小　青：什麼事啊？莫非是要拿回傘？\n許　仙：不是，不是。請問你家小姐她姓什麼呀？ \n
白素貞：快快請坐。昨天在湖上遇雨，要不是君子借傘給我們，還幫我們叫船，我與青兒真不知該如何是好。\n,白素貞：快快請坐。昨天在湖上遇雨，要不是君子借傘給我們，還幫我們叫船，我與青兒真不知該如何是好。\n許　仙：此乃男子分內之事！何足掛齒。\n白素貞：青兒拿酒來，讓我與君子小飲幾杯，表達我的謝意。\n小　青：是，馬上去拿。\n許　仙：不必這麼多禮。\n白素貞：應該的呀！ \n（小青拿了杯盤來。） \n白素貞：君子請用。\n許　仙：小姐請用。\n白素貞：請問您家中還有哪些人呢？\n許　仙：我自幼父母雙亡，寄居姊姊家中。雖蒙姊夫體諒，只是他家也不寬裕，　　　　姊夫推薦我去藥鋪打工。\n白素貞：君子既然是在藥鋪作事，昨天怎麼有空去湖中遊玩呢？\n許　仙：小生哪裡是去遊玩，我母親就葬在靈隱山後，昨天是我母親忌日，請假半天去掃墓。要回家的時候，才剛過蘇堤，就大雨淋漓，才偶然與你們相遇。\n白素貞：君子如此孝順，真是敬佩！君子請喝酒！\n許　仙：您也請！\n白素貞：青兒！\n（白素貞對小青說悄悄話。）\n小　青：這，怎麼好意思問呢？你們當面說說不好嗎？\n白素貞：拜託……。\n（白素貞害羞起來。）\n
許　仙：妳的酒量明明這麼好還不跟我喝，朋友們知道一定會取笑我的。快，乾了吧。 \n,許　仙：妳的酒量明明這麼好還不跟我喝，朋友們知道一定會取笑我的。快，乾了吧。 \n白素貞：這……我今天身體實在不舒服，真的不能飲酒。 \n許　仙：原來如此啊，好吧，就依妳了，哈哈。\n許仙露出冷笑。 \n白素貞：你笑什麼？ \n許　仙：我想起一樁笑話來了。 \n白素貞：什?笑話？ \n許　仙：咳，不說也罷。 \n白素貞：夫妻間有什?說不得的？你就說啊。 \n許　仙：前幾天我去金山寺進香，遇到高僧對我說，妳是，是…… \n白素貞：是什?？ \n許　仙：他說，娘子妳是千年蛇妖幻化而成的，只要讓妳飲下雄黃酒，馬上就會現出原形。 \n白素貞：竟然有人這樣胡說八道！如此說來，你剛才一直勸酒，就是相信了那胡言，所以來試探我？ \n許　仙：哪有此事！正因?不相信那些胡說八道，我才會把這件事告訴妳啊。好了，別說笑話了，既然妳今日身體不適，那就喝少點，一杯就好，行嗎？乾了吧。 \n白素貞：要我乾了？等下我要是現出原形，那你還得了！ \n許　仙：哎呀娘子不要生氣啊，我剛和妳開玩笑的。你我夫妻一場情深義重，就算妳是妖怪，也不會影響我愛妳的心呀！更何況妳又不是！對不對？好啦，那我就先把這個大酒杯換成小玉杯，如何？ \n許仙去找出小玉杯。斟滿了雄黃酒，遞上。\n白素貞心想，哎，看來不喝不行了，不喝許仙要起疑心，影響夫妻感情，現在只能拼著多年修煉的功力，希望喝下去不會有什麼影響。她接過小玉杯一飲而盡。\n許　仙：娘子喝酒真豪邁！再來一杯！ \n白素貞：這…… \n
白素貞：青兒，將杯盤移到內室。我來替相公倒酒。\n,白素貞：青兒，將杯盤移到內室。我來替相公倒酒。\n許　仙：多謝娘子。\n白素貞：相公哪！\n許　仙：從今後雲破月兒明。\n白素貞：相公哇！別再輕信謠言啊！\n法　海：拄著竹杖來到江亭上，等候錢塘江上的迷路羔羊。\n許　仙：那一日爐中焚著寶香，我倆夫妻舉酒慶賀端陽。妻子醉臥床上，我為她端來醒酒湯。用手撥開紅羅帳，嚇得我丟了三魂七魄，直接昏死！先前他說我的妻子是魔障，可原來是蒼龍降臨的吉兆。我心中鬱悶啊，來到江亭上，呀，好壯闊的長江！長江的壯闊勝過錢塘江。\n法　海：施主想要欣賞長江壯闊，不如到金山一遊？\n許　仙：哎呀，師父，是您啊，好些日子不見了。\n法　海：我老了，前些日子，忽然生重病，差點見不到施主了。\n許　仙：不知師父生的是什麼病？\n法　海：我受了一點驚嚇，因此病了。\n許　仙：真是湊巧，弟子也之前和老師父生一樣的病。\n法　海：施主你也受到驚嚇嗎？難道也是喝了“醒酒湯”？\n許　仙：這……正是如此。\n法　海：我的話應驗了嗎？\n許　仙：應驗是應驗，只是後來它又在廚房柱子上出現了。娘子說：“這是蒼龍，不會害人的。”\n法　海：施主知道嗎？那天你被驚嚇，原本已經死去，是白素貞到蓬萊仙山，盜取仙草，才將你救活。蒼龍是她用白綾變現出來的，如果她不是妖怪，怎麼可能有這樣的本領？\n許　仙：如此說來，我那娘子去仙山盜取草，救了我的性命，她是一個好人啊。\n法　海：她哪裡是救你性命，不過貪戀你的眉清目秀，讓你多活一些時間罷了。\n
（小青微笑。） \n,（小青微笑。） \n小　青：你那把雨傘上不是有大大的「許」字嗎？君子，明天請早點兒來， 免得我們小姐久候啊！\n許　仙：那當然。小娘子慢走！\n小　青：失陪了！\n許　仙：哈哈哈，那位小娘子她姓白呢。 \n船　夫：怎麼搞了半天，你竟然不認識她？我還當你們是一家人哩！\n（船夫撐船，許仙一驚。）\n船　夫：客人坐好了！\n（許仙遙望岸上，暗自發呆。）\n（在濱湖紅樓。） \n小　青：許相公請到這裡來，請坐著稍等。\n（小青去請白素貞。）\n小　青：他來了。\n白素貞：啊，君子在哪裡？\n許　仙：白娘子您好。\n白素貞：快快請坐。昨天在湖上遇雨，要不是君子借傘給我們，還幫我們叫船，我與青兒真不知該如何是好。\n許　仙：此乃男子分內之事！何足掛齒。\n白素貞：青兒拿酒來，讓我與君子小飲幾杯，表達我的謝意。\n小　青：是，馬上去拿。\n許　仙：不必這麼多禮。\n
小　青：等結了婚，帶新娘子回去見你姊姊、姊夫，不是更好嗎？\n,小　青：等結了婚，帶新娘子回去見你姊姊、姊夫，不是更好嗎？\n許　仙：只是今天倉促之間沒有帶聘禮來，該如何是好？\n小　青：哎呀，不需要聘禮啦！你那把傘就是你們訂親的上好聘禮。今天正是良辰吉日，我點起花燭，你們倆就拜見了吧。\n（小青點燭。）\n許　仙：哎呀，這……。\n小　青：預備好了，我替你們見證吧！ \n（小青引導許仙面向東邊站好，白素貞穿紅衫、戴花冠走出來。小青攙扶白素貞與許仙交拜。）\n小　青：先拜天地，後拜高堂；夫妻對拜，送入洞房。\n（婚禮完成。）\n（在金山寺。法海坐在禪床上，眾僧在一旁服侍。） \n法　海：老僧法海，駐守金山寺。今日鎮江來了一人名叫白素貞，老僧查出她乃千年蛇妖所化，與杭州許仙相戀，結為夫婦，在此開店賣藥。江南佛地，怎麼容得下妖孽混在其間！ 不如先度化許仙，然後再去降伏白氏。先前派法明去探查訪，正等著他回報狀況。\n法　明：參見師父。\n法　海：命令你去查訪白素貞和許仙之事，怎麼樣了？\n法　明：弟子也曾見過許仙，向他募到檀香一擔。\n法　海：你應該帶他來見我。\n法　明：弟子對許仙說：「本月十五日是本寺觀音菩薩開光的時候，奉法海老禪師之命，請許施主到金山寺拈香。」許仙本來打算要來，白素貞的丫頭小青說：「小姐吩咐，就算是法海親自來請，也是不去的呀！」\n法　海：可惡！讓我回去想想。\n眾　僧：師父慢走。\n許仙回到家。\n許　仙：剛才在江邊買到些新鮮水果，正好拿回家給我那當醫生的老婆吃。\n
法　明：弟子對許仙說：「本月十五日是本寺觀音菩薩開光的時候，奉法海老禪師之命，請許施主到金山寺拈香。」許仙本來打算要來，白素貞的丫頭小青說：「小姐吩咐，就算是法海親自來請，也是不去的呀！」\n,法　明：弟子對許仙說：「本月十五日是本寺觀音菩薩開光的時候，奉法海老禪師之命，請許施主到金山寺拈香。」許仙本來打算要來，白素貞的丫頭小青說：「小姐吩咐，就算是法海親自來請，也是不去的呀！」\n法　海：可惡！讓我回去想想。\n眾　僧：師父慢走。\n許仙回到家。\n許　仙：剛才在江邊買到些新鮮水果，正好拿回家給我那當醫生的老婆吃。\n小青出來迎接他。\n小　青：姑爺回來啦。\n許　仙：我回來了，娘子呢？\n小　青：小姐還在幫人看病哩。\n白素貞正好送老太太出門。\n白素貞：老媽媽，慢慢走。\n老太太：多謝娘子。\n白素貞：看這街上的行人來來去去匆匆忙碌，但是我們家前面的病人，一直都還是那麼多呀。\n白素貞：哦，官人回來了？\n許　仙：回來了。娘子工作很辛苦吧？趕快休息一下吧。\n許仙把水果籃藏起來。\n白素貞：病人那麼多，要怎?能安心休息？\n許　仙：不要忘了，妳已經懷孕了。\n白素貞害羞地低下頭。 \n白素貞：我知道了。你拿的是什麼？\n
白素貞：偕老百年？ \n,白素貞：偕老百年？ \n許　仙：正是！祝願我們夫妻間沒有任何猜忌，能夠白頭相守。 \n白素貞：好，乾！ \n白素貞又喝了一杯。\n白素貞：哎呀！我頭好昏，現在該如何是好？ \n許　仙：怎?了，娘子妳還好嗎？ \n白素貞：不要緊。青兒！青兒！ \n許　仙：青兒她剛出去了，我扶妳到床上睡吧。 \n白素貞：沒關係，我還好…… \n話未說完白素貞不由自主地大吐，許仙急急忙忙扶著白素貞到床上，安頓好妻子後放下紅紗帳。\n許　仙：我妻已有七月身孕，今天又身體不適，我硬把她灌得大醉狂吐，想想真是不應該。對了，不如我現在去藥房調製一杯醒酒湯給她喝！\n許仙離開一會兒後端著醒酒湯回來，放在桌子上，轉身掀開紅紗帳，眼光發直，驚叫後退，倒地不起。\n聽到叫聲，小青從屋外急急趕來，彎腰檢視許仙，發現已無鼻息，驚慌失措地拉開紅紗帳，把白素貞搖醒。\n小　青：姐姐！姐姐快醒來！ \n白素貞：唔…… \n小　青：姐姐快醒！事情不好了！官人這下被妳給嚇死了！ 　\n白素貞驚醒，檢視許仙屍身，痛哭失聲。\n白素貞：許仙因我而死，我一定要救活他！我想到法子了，拜託妳好好看守保護住許仙屍身，我要去仙山盜取靈芝仙草，回來救我的夫君還魂。 \n小　青：等等，這太危險了！靈芝仙草是有鶴童和鹿童看守的，他們法力高強，妳不一定打得過他們啊！ \n白素貞：我此行非取得靈芝仙草不可！別說是鶴童鹿童，就算要上刀山下火海，我也顧不得了！ 如果我失敗了回不來，妳就把許仙遺體葬在荒郊，墳前種上同心草，這樣我就算死在外邊，也會化作杜鵑鳥飛到許仙墳前相伴的。\n
白素貞：老公！ \n,白素貞：老公！ \n小 青：許仙！你來得剛好！ \n白素貞：青兒！青兒！ \n小 青：往哪裡跑！ \n白素貞：青兒不可以！青兒不可以！ \n許 仙：老婆救命，老婆救命哪！ \n白素貞：幹什麼，你、你、你、你今天也要讓我救你嗎？你、你、你。 \n許 仙：老婆！\n小　青：許仙，既然法海不允許你跟小姐見面，從鎮江到這裡，路途非常遠，你今天是怎麼來的？ \n許　仙：只因…… \n小　青：是不是法海派你來追趕我們姐妹？這樣負心的人，讓我殺了他！ \n許　仙：哪有這種事啊！老婆聽我說！老婆聽我說！ \n白素貞：暫且聽他說些什麼。 \n小　青：說！\n許　仙：老婆，小青姐姐，老婆啊！老婆啊！ \n小　青：呸！ \n白素貞：青妹！老公！ \n小　青：好，許仙，我家小姐已經把真情實話都對你說了。你快去找那法海師父吧。姐姐，我們走！ \n許　仙：老婆，小青姐姐，老婆啊！ \n白素貞：青妹，聽他怎麼說。 \n
法　海：這是為了要誘惑你，讓你卸下心防，等到時機成熟，再把你吃到腹內啊。\n,法　海：這是為了要誘惑你，讓你卸下心防，等到時機成熟，再把你吃到腹內啊。\n許　仙：可是她現在為了醫治病人廢寢忘食，自己都沒有好好休息，難道這也是為了要欺騙誘惑我嗎？\n法　海：這……你千萬不要執迷不悟，她其實是峨眉山千年的蛇精。時候到了一定會害死你，要是那時候才知後悔，那就要等到重新投胎才能當人了。\n許　仙：老師父！白素貞?人溫柔善良，老師父說這種話真的大錯特錯。\n法　海：許先生！我看你已經被誘惑得太深，怎麼講都聽不進去，這樣吧！等到端午節，你勸她多喝幾杯雄黃酒，等到她現出原形，就知道我說的是真的。真是的，好聲勸你你不願意清醒，非要等到端午節喝酒後，你自己親眼看了才相信。好吧，我走了，再見。\n法海離開。\n許　仙：好吧，老師父慢走。這到底是什麼情形？\n小　青：姑爺，小姐在叫你呢！\n許　仙：哦……這……這到底是什麼情形！\n許仙離開。\n小青走進閨房，對著白素貞說：\n姐姐，今天已經是端午節了，端午對我們蛇類來說是很危險的日子，我們最好找個理由避避鋒頭。\n白素貞：話雖如此，但我平常與許仙形影不離，現在要是突然不見，豈不更加可疑？看來我只好托病在床，至於妳，等會兒想個理由出門，到附近山中躲避一陣子再回來。\n小青：可是姐姐妳獨自在家真的安全嗎？不行，我不放心姐姐啊！\n遠遠傳來許仙的腳步聲， 許仙拿著一壼酒，推門進來：\n許仙：娘子起來了嗎？娘子！ \n白素貞：我起來了。 你吃過飯了嗎？　　　　\n許仙：在外面吃過了，剛才茶館一夥朋友共賀端午佳節，吃飯喝酒，十分暢快。平常我們夫妻倆，無論是在家出門，總是形影不離，今天端午佳節，偏偏妳身體不適，我只好一人赴約，那些朋友們聽說妳病了，都很關心，一直問侯妳，而且派我拿酒回來家裡，代替他們好好敬妳幾杯雄黃酒。來來來，我先乾了。\n許仙自己先喝乾一杯酒。 \n白素貞：我今天很不舒服，不想飲酒，你就代我謝謝他們吧。 \n
白素貞驚醒，檢視許仙屍身，痛哭失聲。\n,白素貞驚醒，檢視許仙屍身，痛哭失聲。\n白素貞：許仙因我而死，我一定要救活他！我想到法子了，拜託妳好好看守保護住許仙屍身，我要去仙山盜取靈芝仙草，回來救我的夫君還魂。 \n小　青：等等，這太危險了！靈芝仙草是有鶴童和鹿童看守的，他們法力高強，妳不一定打得過他們啊！ \n白素貞：我此行非取得靈芝仙草不可！別說是鶴童鹿童，就算要上刀山下火海，我也顧不得了！ 如果我失敗了回不來，妳就把許仙遺體葬在荒郊，墳前種上同心草，這樣我就算死在外邊，也會化作杜鵑鳥飛到許仙墳前相伴的。\n鶴童、鹿童一起出現。\n鶴童、鹿童：你看仙山的風光多美麗，日出時彩雲滿天，鶯啼鳥囀多麼好聽，而在綠色的池畔，長滿了芬芳的藥草，那邊的紫色岩石下，更有著神奇的靈芝生長。\n鶴　童：我們是聽奉仙翁的指令，來此守護這座山林。我擔心會有妖魔鬼怪前來破壞，不如現在我們先去巡邏一遍吧!\n鹿童：去吧。\n鶴童、鹿童：我們的寶劍閃著寒光，只為了守護清淨的壇場，不讓妖魔鬼怪擅自闖入。\n白素貞穿好衣服、配戴著刀劍來到仙山上。\n白素貞：我必須要做這件事情，我沒有選擇，真後悔當初沒有聽青兒的話，端午節的時候太不小心，喝了太多酒。現在只好先請青兒幫忙照顧許仙，我如果沒有採到靈芝，絕對不回去，現在只好鼓起勇氣來到這座仙山。\n白素貞：呀！山門的神將看起來好威嚴！只好從後面的山坡進去看看了。\n鹿童追上，舉起劍阻擋白素貞。\n鹿童：大膽妖魔，來這座山做什麼。\n白素貞：求您勿動手，請聽我向您訴說，我很久以前本來是一個平凡的女子，後來修煉成仙，因為好奇人間的模樣，所以下凡去看看，在江南認識了許仙，與他結為夫妻，但是他不幸生了場大病，所以我來採一些靈芝回去，希望能救他的性命。\n鹿童：靈芝是神仙在用的，怎麼可以輕易送往人間！\n白素貞：神仙應該慈悲為懷，應該替人間的百姓化解困難。\n鹿童：我勸妳不要花言巧語狡辯，準備死在我的寶劍之下吧。\n白素貞：如果能拿到起死回生的藥草，要我死再多次我也沒關係。\n鹿童：我勸你還是快點離開吧。\n
